"entity_id","position","value_id","value","value"
"77749","1","1169857","/p/r/product_image_77749_1562374678.jpg","/p/r/product_image_77749_1562374678.jpg"
"20917","1","1171874","/p/r/product_image_20917_1562518158.jpg","/p/r/product_image_20917_1562518158.jpg"
"69802","1","1172961","/p/r/product_image_69802_1562705030.jpg","/p/r/product_image_69802_1562705030.jpg"
"131938","1","1175767","/i/m/img_3287_2.jpg","/i/m/img_3248_1.jpg"
"75078","1","1175810","/p/r/product_image_75078_1562800753.jpg","/p/r/product_image_75078_1562800753.jpg"
"137211","1","1175923","/0/3/03013_2.jpg","/0/3/03013_1.jpg"
"132056","1","1175981","/2/0/2027646_1.jpg","/2/0/2027646_4.jpg"
"74277","1","1176260","/p/r/product_image_74277_1562803643.jpg","/p/r/product_image_74277_1562803643.jpg"
"132101","1","1176304","/c/c/ccmchestprotectorsizing_3.jpg","/2/0/2027016_1_1.jpg"
"131879","1","1176354","/c/c/ccmchestprotectorsizing_4.jpg","/2/0/2027023_1.jpg"
"131876","1","1176358","/c/c/ccmpantsizing_7.jpg","/2/0/2026990_1.jpg"
"132024","1","1176362","/c/c/ccmpantsizing_8.jpg","/2/0/2026990_1_1.jpg"
"131869","1","1176366","/c/c/ccmpantsizing_9.jpg","/2/0/2027006_1.jpg"
"138138","1","1176371","/b/a/bauergoalpantchart_3.jpg","/0/3/03015_1.jpg"
"124080","1","1176486","/1/0/1053235_1.jpg","/1/0/1053235_1.jpg"
"123355","1","1176487","/0/2/02061_1.jpg","/0/2/02061_1.jpg"
"116719","1","1176488","/g/k/gkpsr5_1.jpg","/g/k/gkpsr5_1.jpg"
"80061","1","1176493","/0/7/07995_1.jpg","/0/7/07995_1.jpg"
"76183","1","1176494","/0/7/07469_1.jpg","/0/7/07469_1.jpg"
"76189","1","1176495","/0/7/07469_1_1.jpg","/0/7/07469_1_1.jpg"
"75273","1","1176496","/0/7/07114_3.jpg","/0/7/07114_2.jpg"
"60760","1","1176504","/1/7/17623_1.jpg","/1/7/17623_1.jpg"
"131257","1","1177158","/b/a/bauerskatesizersr_8.png","/1/0/1055190_1.jpg"
"131169","1","1177164","/b/a/bauerskatesizersr_9.png","/1/0/1055184_1.jpg"
"131145","1","1177170","/b/a/bauerskatesizersr_10.png","/1/0/1054764_1.jpg"
"131135","1","1177176","/b/a/bauerskatesizersr_11.png","/1/0/1054763_1.jpg"
"131118","1","1177182","/b/a/bauerskatesizersr_12.png","/1/0/1054761_1.jpg"
"130163","1","1177192","/c/c/ccmskatechart_13.jpg","/s/k/skxtppsecsr_1.jpg"
"70254","1","1177204","/p/r/product_image_70254_1562942562.jpg","/p/r/product_image_70254_1562942562.jpg"
"130143","1","1177209","/c/c/ccmskatechart_14.jpg","/s/k/skmaxpccmsr_1.jpg"
"129061","1","1177215","/c/c/ccmskatechart_15.jpg","/2/0/2028146_1.jpg"
"129025","1","1177221","/c/c/ccmskatechart_16.jpg","/2/0/2028178_1.jpg"
"104186","1","1177231","/c/c/ccmskatechart_17.jpg","/s/k/skxtras_1_1.jpg"
"91482","1","1177733","/b/a/bauerskatesizersr_14.png","/1/0/1053101_1.jpg"
"134382","1","1177748","/c/c/ccmskatesizingjr.jpg","/0/6/06315_1.jpg"
"131260","1","1177750","/b/a/bauerskatesizerjr_11.png","/1/0/1054761_1_1.jpg"
"131234","1","1177760","/b/a/bauerskatesizerjr_12.png","/1/0/1055190_1_1.jpg"
"131217","1","1177766","/b/a/bauerskatesizerjr_13.png","/1/0/1055184_1_1.jpg"
"131195","1","1177772","/b/a/bauerskatesizerjr_14.png","/1/0/1054764_1_1.jpg"
"131184","1","1177778","/b/a/bauerskatesizerjr_15.png","/1/0/1054763_1_1.jpg"
"130099","1","1177784","/c/c/ccmskatesizingjr_1.jpg","/s/k/skxtppsecsr_1_1.jpg"
"130092","1","1177791","/c/c/ccmskatesizingjr_2.jpg","/s/k/skmaxpccmsr_1_1.jpg"
"129034","1","1177797","/c/c/ccmskatesizingjr_3.jpg","/2/0/2028146_1_1.jpg"
"63358","1","1177853","/p/r/product_image_63358_1562965904.jpg","/p/r/product_image_63358_1562965904.jpg"
"102755","1","1179228","/p/r/product_image_102755_1563030429.jpg","/p/r/product_image_102755_1563030429.jpg"
"129123","1","1181448","/c/c/ccmskatechart_22.jpg","/2/0/2028038_1.jpg"
"66954","1","1181616","/p/r/product_image_66954_1563226402.jpg","/p/r/product_image_66954_1563226402.jpg"
"72363","1","1182120","/p/r/product_image_72363_1563230124.jpg","/p/r/product_image_72363_1563230124.jpg"
"131085","1","1183685","/b/a/bauerskatesizeryouth_3.jpg","/1/0/1054772_1.jpg"
"129080","1","1183691","/c/c/ccmskatesizing_1_4.jpg","/2/0/2028578_1.jpg"
"130695","1","1183699","/c/c/ccmbladechart_2_2.jpg","/2/0/2029819_1.jpg"
"130478","1","1183705","/c/c/ccmbladechart_2_7.jpg","/2/0/2029667_1.jpg"
"77215","1","1184907","/p/r/product_image_77215_1563385804.jpg","/p/r/product_image_77215_1563385804.jpg"
"78371","1","1184946","/p/r/product_image_78371_1563391296.jpg","/p/r/product_image_78371_1563391296.jpg"
"71990","1","1184957","/8/8/886832974_2.jpg","/8/8/886832974_1.jpg"
"130641","1","1185060","/c/c/ccmbladechart_2_8.jpg","/2/0/2029819_1_1.jpg"
"130604","1","1185067","/c/c/ccmbladechart_2_9.jpg","/2/0/2029667_1_1.jpg"
"130485","1","1185074","/c/c/ccmbladechart_2_10.jpg","/2/0/2029951_1.jpg"
"70802","1","1185128","/p/r/product_image_70802_1563465131.jpg","/p/r/product_image_70802_1563465131.jpg"
"77795","1","1185163","/p/r/product_image_77795_1563468269.jpg","/p/r/product_image_77795_1563468269.jpg"
"40330","1","1185225","/p/r/product_image_40330_1563469436.jpg","/p/r/product_image_40330_1563469436.jpg"
"70968","1","1185407","/p/r/product_image_70968_1563494148.jpg","/p/r/product_image_70968_1563494148.jpg"
"73791","1","1186997","/c/c/ccmstickbladechart_10.jpg","/0/6/06350_1.jpg"
"77263","1","1187266","/p/r/product_image_77263_1563555036.jpg","/p/r/product_image_77263_1563555036.jpg"
"124045","1","1187298","/h/s/hs252y_4_1.jpg","/h/s/hs252y_1.jpg"
"77216","1","1187377","/p/r/product_image_77216_1563568750.jpg","/p/r/product_image_77216_1563568750.jpg"
"77904","1","1187598","/p/r/product_image_77904_1563634079.jpg","/p/r/product_image_77904_1563634079.jpg"
"27525","1","1187602","/p/r/product_image_27525_1563635541.jpg","/p/r/product_image_27525_1563635541.jpg"
"25396","1","1188094","/p/r/product_image_25396_1563724247.jpg","/p/r/product_image_25396_1563724247.jpg"
"125790","1","1188113","/l/s/lswtlslo519j10.jpg","/l/s/lswtlslo519j10_2.jpg"
"110144","1","1188116","/c/u/cutch22cn.jpg","/c/u/cutch22cn.jpg"
"128114","1","1188117","/1/0/1024_b243v_3_590x.jpg","/1/0/1024_b243v_3_590x_1.jpg"
"128114","1","1188118","/1/0/1024_b243v_3_590x_1.jpg","/1/0/1024_b243v_3_590x_1.jpg"
"118934","1","1188120","/1/0/1024_b243v_2_1333x.jpg","/1/0/1024_b243v_2_1333x.jpg"
"128109","1","1188173","/1/0/1024_b271_1_1331x.jpg","/1/0/1024_b271_1_1331x.jpg"
"128073","1","1188175","/v/m/vmrwmv110-nt-bk_b__34660.1561000195.jpg","/v/m/vmrwmv110-nt-bk_b__34660.1561000195.jpg"
"118938","1","1188178","/1/0/1024_cargo5_1_590x.jpg","/1/0/1024_cargo5_1_590x.jpg"
"127901","1","1188179","/4/1/41my_ru6kol._ac_ul320_sr318_320_.jpg","/4/1/41my_ru6kol._ac_ul320_sr318_320_.jpg"
"110170","1","1188185","/s/h/shopping.jpg","/s/h/shopping.jpg"
"77787","1","1188191","/p/r/product_image_77787_1563805461.jpg","/p/r/product_image_77787_1563805461.jpg"
"110169","1","1188408","/j/o/joeybats19.jpg","/j/o/joeybats19.jpg"
"77772","1","1188721","/p/r/product_image_77772_1563891628.jpg","/p/r/product_image_77772_1563891628.jpg"
"134316","1","1188742","/b/a/bauerbladechart_49.jpg","/1/0/1051330_1.jpg"
"130563","1","1188876","/c/c/ccmbladechart_2_16.jpg","/2/0/2029667_1_2.jpg"
"131694","1","1189379","/h/o/hockeyglovesizing_2.jpg","/1/0/1054615_4.jpg"
"131680","1","1189383","/h/o/hockeyglovesizing_3.jpg","/1/0/1054614_3.jpg"
"129700","1","1189388","/h/o/hockeyglovesizing_4.jpg","/2/0/2026827_3.jpg"
"129613","1","1189403","/h/o/hockeyglovesizing_5.jpg","/2/0/2074453_3.jpg"
"129460","1","1189435","/h/o/hockeyglovesizing_6.jpg","/2/0/2026839_1.jpg"
"104434","1","1189454","/h/o/hockeyglovesizing_11.jpg","/h/g/hgft1_1.jpg"
"103752","1","1189471","/h/o/hockeyglovesizing_14.jpg","/h/g/hg390_bkwht.jpg"
"72340","1","1189495","/p/r/product_image_72340_1563917014.jpg","/p/r/product_image_72340_1563917014.jpg"
"90420","1","1189504","/h/o/hockeyglovesizing_19.jpg","/1/0/1053082_nvyrdwh.jpg"
"90345","1","1189511","/h/o/hockeyglovesizing_22.jpg","/1/0/1053089_bkrd.jpg"
"80964","1","1189517","/h/o/hockeyglovesizing_25.jpg","/1/0/1053010_bkrd.jpg"
"73031","1","1189522","/h/o/hockeyglovesizing_28.jpg","/0/5/05762_blk.jpg"
"72788","1","1189531","/h/o/hockeyglovesizing_31.jpg","/0/5/05979_blk.jpg"
"131027","1","1189544","/b/a/bauerbladechart_50.jpg","/1/0/1055471_4_1.jpg"
"130917","1","1189550","/b/a/bauerbladechart_51.jpg","/1/0/1055471_4.jpg"
"131078","1","1189556","/s/t/stickflexchart_1_12.jpg","/1/0/1055250_1.jpg"
"131737","1","1189564","/h/o/hockeyglovesizing_38.jpg","/1/0/1056139_nvy.jpg"
"131727","1","1189566","/h/o/hockeyglovesizing_39.jpg","/1/0/1054616_1_1.jpg"
"131719","1","1189570","/h/o/hockeyglovesizing_40.jpg","/1/0/1054615_4_2.jpg"
"129591","1","1189577","/h/o/hockeyglovesizing_42.jpg","/2/0/2074453_blkwh_1.jpg"
"129375","1","1189579","/h/o/hockeyglovesizing_43.jpg","/2/0/2026827_1_1.jpg"
"129362","1","1189583","/h/o/hockeyglovesizing_44.jpg","/2/0/2026839_1_1.jpg"
"117996","1","1189676","/h/o/hockeyglovesizing_46.jpg","/1/0/1053049_nvyrdwh_1.jpg"
"70260","1","1189688","/p/r/product_image_70260_1563984212.jpg","/p/r/product_image_70260_1563984212.jpg"
"115285","1","1189689","/h/o/hockeyglovesizing_47.jpg","/h/g/hg390_nvsf_1.jpg"
"103778","1","1189712","/h/o/hockeyglovesizing_56.jpg","/0/8/08049_1.jpg"
"90376","1","1190051","/h/o/hockeyglovesizing_65.jpg","/1/0/1053071_1.jpg"
"123705","1","1190066","/h/o/hockeyglovesizing_69.jpg","/h/g/hg1705k_1.jpg"
"133011","1","1190083","/1/0/1047935_sizer.jpg","/1/0/1047935_blk.jpg"
"131291","1","1190100","/1/0/1055149_sizer.jpg","/1/0/1055149_1.jpg"
"131287","1","1190155","/1/0/1055149_sizer_1.jpg","/1/0/1055151_blk.jpg"
"128022","1","1190205","/c/c/ccmhelmetsizing.jpg","/2/0/2027649_blu.jpg"
"78098","1","1190623","/p/r/product_image_78098_1564152852.jpg","/p/r/product_image_78098_1564152852.jpg"
"131467","1","1190640","/b/a/bauershouldersizing_6.jpg","/1/0/1055532_1.jpg"
"131433","1","1190643","/b/a/bauershouldersizing_7.jpg","/1/0/1054635_1.jpg"
"131419","1","1190646","/b/a/bauershouldersizing_8.jpg","/1/0/1054634_1.jpg"
"131416","1","1190650","/b/a/bauershouldersizing_9.jpg","/1/0/1054584_1.jpg"
"130064","1","1190654","/c/c/ccmshouldersizing.jpg","/2/0/2063329_1.jpg"
"129991","1","1190657","/c/c/ccmshouldersizing_1.jpg","/2/0/2026886_1.jpg"
"129985","1","1190661","/c/c/ccmshouldersizing_2.jpg","/2/0/2026890_1.jpg"
"129947","1","1190665","/c/c/ccmshouldersizing_3.jpg","/2/0/2063343_1.jpg"
"103584","1","1190669","/c/c/ccmshouldersizing_5.jpg","/s/p/sp390_1.jpg"
"80764","1","1190692","/b/a/bauershouldersizing_13.jpg","/1/0/1053020_1.jpg"
"131470","1","1190707","/b/a/bauershouldersizing_3.jpg","/1/0/1054584_1_1.jpg"
"131462","1","1190711","/b/a/bauershouldersizing_22.jpg","/1/0/1055532_1_1.jpg"
"131451","1","1190714","/b/a/bauershouldersizing_23.jpg","/1/0/1054635_1_1.jpg"
"130069","1","1190717","/c/c/ccmshouldersizing_13.jpg","/2/0/2063343_1_1.jpg"
"130057","1","1190721","/c/c/ccmshouldersizing_14.jpg","/2/0/2063329_1_1.jpg"
"91010","1","1191111","/p/r/product_image_91010_1564168898.jpg","/p/r/product_image_91010_1564168898.jpg"
"65317","1","1191276","/p/r/product_image_65317_1564169852.jpg","/p/r/product_image_65317_1564169852.jpg"
"85700","1","1191611","/p/r/product_image_85700_1564245965.jpg","/p/r/product_image_85700_1564245965.jpg"
"130941","1","1191890","/b/a/bauerbladechart_53.jpg","/1/0/1055241_1-1_1.png"
"130990","1","1191892","/b/a/bauerbladechart_54.jpg","/1/0/1055241_1-1_2.png"
"130999","1","1191894","/b/a/bauerbladechart_55.jpg","/1/0/1055248_5.jpg"
"80654","1","1191937","/b/a/bauershouldersizing_29.jpg","/1/0/1053020_1_2.jpg"
"130010","1","1191945","/c/c/ccmshouldersizing_17.jpg","/2/0/2027389_1.jpg"
"77236","1","1192129","/p/r/product_image_77236_1564333266.jpg","/p/r/product_image_77236_1564333266.jpg"
"77750","1","1192210","/p/r/product_image_77750_1564345382.jpg","/p/r/product_image_77750_1564345382.jpg"
"134394","1","1192317","/b/a/bauerelbowsizing_13.jpg","/1/0/1054136_2.jpg"
"131401","1","1192319","/b/a/bauerelbowsizing_14.jpg","/1/0/1054692_1.jpg"
"131396","1","1192322","/b/a/bauerelbowsizing_15.jpg","/1/0/1054679_1.jpg"
"131391","1","1192325","/b/a/bauerelbowsizing_16.jpg","/1/0/1054678_1.jpg"
"131351","1","1192328","/b/a/bauerelbowsizing_17.jpg","/1/0/1055509_1.jpg"
"130031","1","1192332","/c/c/ccmelbowsizing_5.jpg","/2/0/2063381_1.jpg"
"130020","1","1192334","/c/c/ccmelbowsizing_6.jpg","/2/0/2063367_2.jpg"
"129942","1","1192337","/c/c/ccmelbowsizing_7.jpg","/2/0/2026905_1.jpg"
"129892","1","1192340","/c/c/ccmelbowsizing_8.jpg","/2/0/2027406_1.jpg"
"72011","1","1192686","/p/r/product_image_72011_1564415612.jpg","/p/r/product_image_72011_1564415612.jpg"
"72080","1","1192698","/p/r/product_image_72080_1564415759.jpg","/p/r/product_image_72080_1564415759.jpg"
"90544","1","1192703","/p/r/product_image_90544_1564415953.jpg","/p/r/product_image_90544_1564415953.jpg"
"131389","1","1193045","/b/a/bauerelbowsizinggg_4.jpg","/1/0/1054692_1_1.jpg"
"131384","1","1193048","/b/a/bauerelbowsizinggg_5.jpg","/1/0/1054679_1_1.jpg"
"131379","1","1193051","/b/a/bauerelbowsizinggg_6.jpg","/1/0/1054678_1_1.jpg"
"131355","1","1193057","/b/a/bauerelbowsizinggg_7.jpg","/1/0/1055509_1_1.jpg"
"130025","1","1193255","/c/c/ccmelbowsizinggg_2.jpg","/2/0/2063381_1_1.jpg"
"130015","1","1193257","/c/c/ccmelbowsizinggg_3.jpg","/2/0/2063367_2_1.jpg"
"48804","1","1193274","/p/r/product_image_48804_1564427118.jpg","/p/r/product_image_48804_1564427118.jpg"
"90256","1","1193334","/b/a/bauerelbowsizinggg_9.jpg","/6/8/688698306088_1_3.jpg"
"80668","1","1193415","/b/a/bauerelbowsizinggg_11.jpg","/1/0/1052583_1.jpg"
"131405","1","1194474","/b/a/bauerelbowsizinggg_16.jpg","/1/0/1054693_1.jpg"
"140008","1","1194512","/c/c/ccmhockeypantsizing.png","/2/0/2026939_1.jpg"
"131777","1","1194518","/b/a/bauerhockeypantsizing.png","/1/0/1056180_1.jpg"
"131772","1","1194520","/b/a/bauerhockeypantsizing_1.png","/1/0/1054973_1.jpg"
"131579","1","1194524","/b/a/bauerhockeypantsizing_2.png","/1/0/1056132_1.jpg"
"131568","1","1194528","/b/a/bauerhockeypantsizing_3.png","/1/0/1054976_1.jpg"
"131559","1","1194534","/b/a/bauerhockeypantsizing_4.png","/1/0/1054984_1.jpg"
"131549","1","1194540","/b/a/bauerhockeypantsizing_5.png","/1/0/1054971_1.jpg"
"131514","1","1194567","/b/a/bauerhockeypantsizing_6.png","/1/0/1054977_1.jpg"
"80962","1","1194576","/p/r/product_image_80962_1564436372.jpg","/p/r/product_image_80962_1564436372.jpg"
"92553","1","1196928","/p/r/product_image_92553_1564466913.jpg","/p/r/product_image_92553_1564466913.jpg"
"131362","1","1196929","/1/0/1054985_2.jpg","/1/0/1054985_2.jpg"
"131347","1","1196930","/1/0/1054983_red.jpg","/1/0/1054983_blk.jpg"
"129631","1","1196932","/c/c/ccmhockeypantsizing_1.png","/2/0/2065000_1_1.jpg"
"129651","1","1196935","/c/c/ccmhockeypantsizing_2.png","/2/0/2065032_1.jpg"
"129551","1","1196947","/c/c/ccmhockeypantsizing_4.png","/2/0/2026957_5.jpg"
"116645","1","1196954","/b/a/bauerhockeypantsizing_7.png","/1/9/19190_2.jpg"
"140014","1","1196985","/1/0/1054839_2.jpg","/1/0/1054839_1.jpg"
"140020","1","1197003","/i/m/img_3063_1.jpg","/1/0/1054839_1_1.jpg"
"140032","1","1197006","/i/m/img_3049.jpg","/1/0/1054796_wht_1.jpg"
"132103","1","1197014","/2/0/2026984_2.jpg","/2/0/2026984_1.jpg"
"132096","1","1197016","/2/0/2026984_2_1.jpg","/2/0/2026984_1_1.jpg"
"124373","1","1197020","/1/0/1043788_1.jpg","/1/0/1043788_1.jpg"
"123782","1","1197021","/0/9/09013_1.jpg","/0/9/09013_1.jpg"
"123774","1","1197022","/b/a/bauerhockeypantsizing_12.png","/0/9/09011_1.jpg"
"134790","1","1197025","/c/c/ccmhockeypantsizing_14.png","/h/p/hpft1_5_2.jpg"
"132390","1","1197035","/b/a/bauerhockeypantsizing_14.png","/1/0/1053004_1.jpg"
"131340","1","1197042","/1/0/1054983_red_1.jpg","/1/0/1054983_blk_1.jpg"
"131570","1","1197044","/b/a/bauerhockeypantsizing_16.png","/1/0/1054971_1_1.jpg"
"131529","1","1197050","/b/a/bauerhockeypantsizing_17.png","/1/0/1054984_1_1.jpg"
"131536","1","1197056","/b/a/bauerhockeypantsizing_18.png","/1/0/1054976_1_1.jpg"
"131520","1","1197062","/b/a/bauerhockeypantsizing_19.png","/1/0/1054977_1_1.jpg"
"129640","1","1197074","/c/c/ccmhockeypantsizing_15.png","/2/0/2065040_1.jpg"
"129622","1","1197077","/c/c/ccmhockeypantsizing_16.png","/h/p/hpclap_1_1.jpg"
"129426","1","1197087","/c/c/ccmhockeypantsizing_18.png","/2/0/2026950_1_1.jpg"
"129396","1","1197092","/c/c/ccmhockeypantsizing_19.png","/2/0/2026957_5_1.jpg"
"123775","1","1197098","/b/a/bauerhockeypantsizing_20.png","/0/9/09011_1_1.jpg"
"103422","1","1197117","/c/c/ccmhockeypantsizing_24.png","/h/p/hp390_1_2.jpg"
"61284","1","1197151","/1/8/18436_1_1_1.jpg","/1/8/18436_3.jpg"
"19248","1","1197155","/1/3/13680_1.jpg","/1/3/13680_1.jpg"
"131542","1","1197157","/b/a/bauerhockeypantsizing_30.png","/1/0/1054968_nvy.jpg"
"131450","1","1197163","/b/a/bauershouldersizing_1_1.jpg","/1/0/1054671_1.jpg"
"129603","1","1197167","/c/c/ccmshouldersizing_21.jpg","/2/0/2027436_1.jpg"
"134126","1","1197178","/b/a/bauershinguardsizing.jpg","/1/0/1054109_1.jpg"
"131057","1","1197182","/b/a/bauerbladechart_56.jpg","/1/0/1055035_7.jpg"
"130930","1","1197198","/b/a/bauerstickflexchart_1.jpg","/1/0/1055035_7_1.jpg"
"130956","1","1197214","/b/a/bauerbladechart_59.jpg","/1/0/1055035_7_3.jpg"
"131198","1","1197222","/b/a/bauerstickflexchart_4.jpg","/1/0/1055035_1_4.jpg"
"130881","1","1197230","/b/a/bauerstickflexchart_5.jpg","/1/0/1055018_2.jpg"
"130863","1","1197233","/b/a/bauerstickflexchart_6.jpg","/1/0/1055018_2_1.jpg"
"130870","1","1197236","/b/a/bauerstickflexchart_7.jpg","/1/0/1055018_2_2.jpg"
"131050","1","1197239","/b/a/bauerstickflexchart_8.jpg","/1/0/1055030_4.jpg"
"131500","1","1197249","/b/a/bauershinguardsizing_1.jpg","/1/0/1055534_1.jpg"
"131493","1","1197251","/b/a/bauershinguardsizing_2.jpg","/1/0/1054632_1.jpg"
"131489","1","1197254","/b/a/bauershinguardsizing_3.jpg","/1/0/1054633_1.jpg"
"131480","1","1197257","/b/a/bauershinguardsizing_4.jpg","/1/0/1054696_1.jpg"
"130046","1","1197260","/c/c/ccmshinguardsizing.jpg","/2/0/2064958_1.jpg"
"130041","1","1197263","/c/c/ccmshinguardsizing_1.jpg","/2/0/2064970_1.jpg"
"129968","1","1197266","/c/c/ccmshinguardsizing_2.jpg","/2/0/2026919_1.jpg"
"129962","1","1197269","/c/c/ccmshinguardsizing_3.jpg","/2/0/2026923_1.jpg"
"102830","1","1197276","/c/c/ccmshinguardsizing_7.jpg","/0/8/08037_1.jpg"
"131505","1","1197302","/b/a/bauerhockeypantsizing_41.png","/1/0/1055534_1_1.jpg"
"131458","1","1197304","/b/a/bauerhockeypantsizing_42.png","/1/0/1054696_1_1.jpg"
"130050","1","1197307","/c/c/ccmhockeypantsizing_33.png","/2/0/2064970_1_1.jpg"
"130036","1","1197310","/c/c/ccmhockeypantsizing_34.png","/2/0/2064958_1_1.jpg"
"129915","1","1197313","/c/c/ccmhockeypantsizing_35.png","/2/0/2026919_1_1.jpg"
"129913","1","1197316","/c/c/ccmhockeypantsizing_36.png","/2/0/2026923_1_1.jpg"
"102773","1","1197325","/c/c/ccmhockeypantsizing_43.png","/s/g/sg390j_1.jpg"
"90880","1","1197330","/b/a/bauerhockeypantsizing_44.png","/1/0/1053025_1_1.jpg"
"131456","1","1197336","/b/a/bauerhockeypantsizing_46.png","/1/0/1054632_1_1.jpg"
"131508","1","1197339","/b/a/bauerhockeypantsizing_47.png","/1/0/1054626_1.jpg"
"130005","1","1197342","/c/c/ccmshinguardsizing_1_8.jpg","/2/0/2027415_1.jpg"
"128103","1","1197347","/1/0/1024_cargo5_manche_590x.jpg","/1/0/1024_cargo5_1_590x_1.jpg"
"128117","1","1197354","/b/4/b45-custom-yellow-birch-baseball-bat-b61-pro-select-custom-1105956962333.jpg","/b/4/b45-custom-yellow-birch-baseball-bat-b61-pro-select-custom-1105956962333.jpg"
"128059","1","1197357","/e/a/eagle-magnum-pat-5.jpg","/e/a/eagle-magnum-pat-5.jpg"
"128053","1","1197358","/f/u/fungo.jpg","/f/u/fungo.jpg"
"126003","1","1197362","/u/t/ut9510_3.jpg","/u/t/ut9510_2_1.jpg"
"125934","1","1197367","/t/b/tb9q11_1.jpg","/t/b/tb9q11.jpg"
"125906","1","1197375","/u/s/us9510.jpg","/u/s/us9510_2.jpg"
"125785","1","1197385","/6/9/699c-08-18-30454_l.jpg","/6/9/699c-08-18-30454_l.jpg"
"125779","1","1197404","/l/o/louisville-prime-919-balanced-usssa-2-3-4-baseball.jpg","/l/o/louisville-prime-919-balanced-usssa-2-3-4-baseball.jpg"
"124799","1","1197407","/8/_/8_large_1_.jpg","/8/_/8__.jpg"
"124795","1","1197408","/4/_/4__.jpg","/4/_/4_large_.jpg"
"124630","1","1197413","/4/_/4_large_3_.jpg","/4/_/4__2_.jpg"
"124753","1","1197416","/a/1/a112922_1.jpg","/a/1/a112922.jpg"
"124563","1","1197418","/a/1/a112909.jpg","/a/1/a112909_1.jpg"
"123522","1","1197420","/u/t/ut9t10.jpg","/u/t/ut9t10_1.jpg"
"116698","1","1197422","/u/s/us9t12-5.jpg","/u/s/us9t12.jpg"
"128055","1","1197425","/k/r/kr3-crmc271.jpg","/k/r/kr3-crmc271.jpg"
"126569","1","1197432","/r/s/rss120c_thumb.jpg","/r/s/rss120c_thumb.jpg"
"125761","1","1197434","/w/t/wtldyrs1713.jpg","/w/t/wtldyrs1713.jpg"
"125757","1","1197436","/l/s/lswtlfg2517-1275_3.jpg","/l/s/lswtlfg2517-1275_1_1.jpg"
"125753","1","1197438","/l/s/lswtlfgszr181500.jpg","/l/s/lswtlfgszr181500.jpg"
"125747","1","1197439","/l/s/lswtlxnrf1912.jpg","/l/s/lswtlxnrf1912.jpg"
"125736","1","1197443","/l/s/lswtllxrf19125_1_1.jpg","/l/s/lswtllxrf19125_1_1.jpg"
"124864","1","1197447","/a/1/a130708rht.jpg","/a/1/a130708rht_1.jpg"
"120877","1","1197449","/3/1/312710-rg90.jpg","/3/1/312710-rg90_1.jpg"
"120874","1","1197451","/3/1/312709_rg90_01.jpg","/3/1/312709_rg90.jpg"
"120727","1","1197453","/3/1/312590-rg90-15-1250.jpg","/3/1/312590-rg90-15-1250_1.jpg"
"125751","1","1197463","/l/s/lswtlxnrf19cm.jpg","/l/s/lswtlxnrf19cm_1.jpg"
"125741","1","1197465","/l/s/lswtllxrf19cm.jpg","/l/s/lswtllxrf19cm_1.jpg"
"130235","1","1197472","/2/0/2026020_3.jpg","/2/0/2026020_1.jpg"
"25136","1","1197475","/4/6/46224_2.jpeg","/4/6/46224_2.jpeg"
"123434","1","1197476","/1/0/1031869_sizer.jpg","/1/0/1031869_1.jpg"
"124914","1","1197480","/a/1/a130516rht_1.jpg","/a/1/a130516rht_1.jpg"
"123418","1","1197490","/w/-/w-px2_sizer.jpg","/w/-/w-px2_1.jpg"
"124903","1","1197494","/a/1/a130556rht.jpg","/a/1/a130556rht_1.jpg"
"116630","1","1197496","/h/t/ht110_combo_sizer.jpg","/h/t/ht110_combo_1.jpg"
"103559","1","1197522","/h/t/htfl90c_sz.jpg","/h/t/htfl90_bk.jpg"
"103329","1","1197529","/h/t/ht500sr_sizer.jpg","/h/t/ht500sr_bk.jpg"
"120815","1","1197533","/3/1/312645_r952_01_550x825.jpeg","/3/1/312645_r952_01_550x825.jpeg"
"125749","1","1197550","/l/s/lswtlxnrf19cm_2.jpg","/l/s/lswtlxnrf19cm_1_1.jpg"
"125739","1","1197552","/l/s/lswtllxrf19bm.jpg","/l/s/lswtllxrf19bm_1.jpg"
"124857","1","1197554","/a/1/a130701rht_1.jpg","/a/1/a130701rht.jpg"
"125044","1","1197560","/a/1/a121351.jpg","/a/1/a121351.jpg"
"125017","1","1197565","/a/1/a121803.jpg","/a/1/a121805.jpg"
"110171","1","1197569","/i/m/images.jpg","/i/m/images.jpg"
"92517","1","1197571","/1/0/1045725_sizer.jpg","/1/0/1045725_1_1.jpg"
"92366","1","1197584","/1/0/1045682_sz.jpg","/1/0/1045682_bk.jpg"
"124818","1","1197591","/a/1/a130517rht_1.jpg","/a/1/a130517rht.jpg"
"124961","1","1197593","/a/1/a121801_1.jpg","/a/1/a121801.jpg"
"92058","1","1197602","/1/0/1050363_sizer.jpg","/1/0/1050363_1.jpg"
"77347","1","1197604","/c/h/championship_bag_3_x700.jpg","/c/h/championship_bag_3_x700.jpg"
"92051","1","1197605","/1/0/1050363_sizer_1.jpg","/1/0/1050342_nv.jpg"
"14764","1","1197674","/r/i/ripbo-r.jpg","/r/i/ripbo-r.jpg"
"136795","1","1197675","/1/0/1050366_2.jpg","/1/0/1050366_1.jpg"
"133785","1","1197682","/1/0/1037664_1.jpg","/1/0/1037664_1.jpg"
