"attribute_id","option_id","store_id","value"
"92","3528","0","PHIL SIL"
"92","3529","0","PHIL PAN"
"92","3530","0","ALLENBLK"
"92","3532","0","GREY-RED"
"92","3533","0","2X LARGE"
"92","3534","0","X LARGE"
"92","3535","0","BLK-W-YE"
"92","3536","0","GR-BLK-W"
"92","3537","0","NVY-GUM"
"92","3538","0","BLUE-WHT"
"92","3539","0","NEON GRN"
"92","3540","0","grn-grey"
"92","3541","0","RED-GRY"
"92","3542","0","BLK-GN-G"
"92","3543","0","BLK-G-BL"
"92","3544","0","NVY-WH-R"
"92","3545","0","GRN-GLD"
"92","3546","0","AQUA"
"92","3547","0","BLK-EGG"
"92","3548","0","PODIUM"
"92","3549","0","BL - WHT"
"92","3550","0","BLUE-YEL"
"92","3551","0","ORG-BLK"
"92","3552","0","CTN-BLK"
"92","3553","0","WT-BL-OR"
"92","3554","0","BLUE-CTN"
"92","3555","0","SL-RD-BK"
"92","3556","0","WT-BK-SL"
"92","3557","0","CTN-BLUE"
"92","3558","0","SL-GN-YL"
"92","3559","0","PUR-PINK"
"92","3560","0","GRN-BLU"
"92","3561","0","SL-PI-YL"
"92","3562","0","BLK-Y-GN"
"92","3563","0","YL-GN-PI"
"92","3564","0","GRY-GRN"
"92","3565","0","SIL-GN-P"
"92","3566","0","GRY-PINK"
"92","3567","0","PINK-PUR"
"92","3568","0","CAMO"
"92","3569","0","REDWALL"
"92","3570","0","WHT-GREY"
"92","3571","0","BLU-HEA"
"92","3572","0","ABEC"
"92","3573","0","WOMEN-M"
"92","3574","0","MALE - S"
"92","3575","0","MALE - M"
"92","3576","0","MALE - L"
"92","3577","0","GIRLS-XS"
"92","3578","0","GIRLS-S"
"92","3579","0","BOYS - S"
"92","3580","0","l.blue"
"92","3581","0","BLUE WHT"
"92","3582","0","RED WHT"
"92","3583","0","SATILBLK"
"92","3584","0","BL-BL-RD"
"92","3585","0","BLK-GR-W"
"92","3586","0","LGRY-BLK"
"92","3587","0","BLK-O-WH"
"92","3588","0","BLK-OLIV"
"92","3589","0","RD-WT-GR"
"92","3590","0","BLUE-ORG"
"92","3591","0","WHT BLUE"
"92","3592","0","NAVY ORG"
"92","3593","0","WHT -RED"
"92","3594","0","ORG YEL"
"92","3595","0","GREY-BL"
"92","3596","0","BL-ORG"
"92","3597","0","SL-BLACK"
"92","3598","0","BLK BLUE"
"92","3599","0","BEZ"
"92","3600","0","BEZANSON"
"92","3601","0","PEARL"
"92","3602","0","BK - WH"
"92","3603","0","PODIU"
"92","3604","0","Y-GN-BLK"
"92","3605","0","SP-GN-BK"
"92","3606","0","BK-GN-CH"
"92","3607","0","GN-YL-WT"
"92","3608","0","BL-YL-BK"
"92","3609","0","YL-GR-BK"
"92","3610","0","YL-GN-BL"
"92","3611","0","GREY-GRN"
"92","3612","0","BLK-VIZ"
"92","3613","0","GRY-BLUE"
"92","3614","0","STRABERY"
"92","3615","0","BUTTER"
"92","3616","0","CARAMEL"
"92","3617","0","ZEBRA"
"92","3618","0","CAMMO"
"92","3619","0","BAMBOO"
"92","3620","0","BLK-BUR"
"92","3621","0","RYL"
"92","3622","0","GRY-HEA"
"92","3623","0","WHT-SPL"
"92","3624","0","RED & WH"
"92","3625","0","BL & BK"
"92","3626","0","BL & WH"
"92","3627","0","TUR-PUR"
"92","3628","0","GOLD-PUR"
"92","3629","0","WHT-NAVY"
"92","3630","0","BLK-MINT"
"92","3631","0","SL-RED"
"92","3632","0","CHAR-TEA"
"92","3633","0","BL-RD"
"92","3634","0","BK - BL"
"92","3635","0","TI  RED"
"92","3636","0","GY - GN"
"92","3637","0","YL-BK-BL"
"92","3638","0","GY-GN"
"92","3639","0","BL - SL"
"92","3640","0","BK-GN-BL"
"92","3641","0","BK - OG"
"92","3642","0","BK - RD"
"92","3643","0","BLK-GUM"
"92","3644","0","BK-WH-GN"
"92","3645","0","BK-WT-GN"
"92","3646","0","GRN-GRY"
"92","3647","0","NYLON"
"92","3648","0","0 TO 2"
"92","3649","0","4 TO 6"
"92","3650","0","BK-WT-SL"
"92","3651","0","WT-GN-RD"
"92","3652","0","WT-RD-GN"
"92","3653","0","ORG-CREA"
"92","3654","0","BLK-BL"
"92","3655","0","1-2.125'"
"92","3656","0","CARB-WHT"
"92","3657","0","WT-BK-OR"
"92","3658","0","VIPER"
"92","3659","0","GRAVE"
"92","3660","0","SCREAM"
"92","3661","0","DRIPPED"
"92","3662","0","CORPRO"
"92","3663","0","CRAPPED"
"92","3664","0","ACCI"
"92","3665","0","SKY BLUE"
"92","3666","0","ALLOY"
"92","3667","0","CAYENNE"
"92","3668","0","EGG"
"92","3669","0","BK-BK"
"92","3670","0","NOCTURNE"
"92","3671","0","PARKTOOL"
"92","3672","0","ISMRT66S"
"92","3673","0","BLK-STN"
"92","3674","0","MAROON"
"92","3675","0","BRWN-WHT"
"92","3676","0","NAVY-ORG"
"92","3677","0","GRN-BK"
"92","3678","0","BK-GR"
"92","3679","0","STONE"
"92","3680","0","FRY FLM"
"92","3681","0","SK0003"
"92","3682","0","BLUE-RED"
"92","3683","0","0"
"92","3684","0","WT-RO-OR"
"92","3685","0","BL-SL-YL"
"92","3686","0","WT-BK-YL"
"92","3687","0","WT-BL-LM"
"92","3688","0","YL-WT-RD"
"92","3689","0","WT-BK-LM"
"92","3690","0","BK-SL-CO"
"92","3691","0","YE-BK-RD"
"92","3692","0","PN-WT-SL"
"92","3693","0","WT-PL-NE"
"92","3694","0","WT-BL-SL"
"92","3695","0","THE END"
"92","3696","0","RASTA"
"92","3697","0","NEONORG"
"92","3698","0","BLK-FLA"
"92","3699","0","BLK-GRA"
"92","3700","0","WT-BLK"
"92","3701","0","MONSTERS"
"92","3702","0","BLK MAT"
"92","3703","0","RED MAT"
"92","3704","0","WHT MAT"
"92","3705","0","BL-WHT"
"92","3706","0","ORG-TIT"
"92","3707","0","BLUE-BLK"
"92","3708","0","SIL-GRN"
"92","3709","0","REFLECTI"
"92","3710","0","IRIDIUM"
"92","3711","0","M BLACK"
"92","3712","0","BLK-TI"
"92","3713","0","BL-RED"
"92","3714","0","BLUE 15R"
"92","3715","0","1.8M"
"92","3716","0","CO2"
"92","3717","0","BLK-GLD"
"92","3718","0","HONEY"
"92","3719","0","CAMOUFLA"
"92","3720","0","LIME GRE"
"92","3721","0","BK-OG-GN"
"92","3722","0","WT-BK-BL"
"92","3723","0","LM-YL-BK"
"92","3724","0","GY-BL-RD"
"92","3725","0","VIZ-BLU"
"92","3726","0","CIT-NAV"
"92","3727","0","BK-SL-CT"
"92","3728","0","BL-OR-CI"
"92","3729","0","SEA SALT"
"92","3730","0","PUR-YEL"
"92","3731","0","DYE-BLU"
"92","3732","0","RSTA-GLO"
"92","3733","0","BLK-VOLT"
"92","3734","0","GEO-SCOP"
"92","3735","0","BLK-ALLO"
"92","3736","0","BIRDS"
"92","3737","0","BLK-SHN"
"92","3738","0","GRN-CYN"
"92","3739","0","ORN-CHR"
"92","3740","0","BK-OR-RD"
"92","3741","0","EBONY"
"92","3742","0","CAR-RED"
"92","3743","0","BK-OG-RD"
"92","3744","0","BLK-PUN"
"92","3745","0","BK-YL-OR"
"92","3746","0","BLK-CAMO"
"92","3747","0","PEW-WHT"
"92","3748","0","PUNCH"
"92","3749","0","RED-FLA"
"92","3750","0","RD-BK-WT"
"92","3751","0","BL-GR-BK"
"92","3752","0","BK-GR-CH"
"92","3753","0","SP-GR-BK"
"92","3754","0","CLR-ORN"
"92","3755","0","oil slic"
"92","3756","0","C.P"
"92","3757","0","BURGUNDY"
"92","3758","0","WHT-PEW"
"92","3759","0","BONT RED"
"92","3760","0","BONTY RE"
"92","3761","0","WHT-CYAN"
"92","3762","0","CHRME"
"92","3763","0","WHT-FATH"
"92","3764","0","BK-BL-WT"
"92","3765","0","CHAR-BK"
"92","3766","0","GRY-ROS"
"92","3767","0","BK-RD-GP"
"92","3768","0","WT-BL-PR"
"92","3769","0","YEL-WHT"
"92","3770","0","BLK GEO"
"92","3771","0","ACIDIZED"
"92","3772","0","CP"
"92","3773","0","ICEBLUE"
"92","3774","0","BL-GR-WT"
"92","3775","0","YEL-PEW"
"92","3776","0","S42"
"92","3777","0","TIE DYE"
"92","3778","0","SOLID LO"
"92","3779","0","BK-RD-YL"
"92","3780","0","NAVY-LIM"
"92","3781","0","BK-YL-SL"
"92","3782","0","BLK-CARB"
"92","3783","0","CITRN-BL"
"92","3784","0","NYELOW"
"92","3785","0","NORN"
"92","3786","0","LBLUE"
"92","3787","0","BURNTUMB"
"92","3788","0","N-A"
"92","3789","0","BLK-KEV"
"92","3790","0","TRICKBUL"
"92","3791","0","SKULLHAN"
"92","3792","0","INJBLK"
"92","3794","0","GRY-GRY"
"92","3795","0","BR-GN-BL"
"92","3796","0","YL-WT-BK"
"92","3797","0","BK-GY-YL"
"92","3798","0","BLK-GN"
"92","3799","0","VOLT GRN"
"92","3800","0","FIR BRND"
"92","3801","0","WT-GU-BK"
"92","3802","0","PINEAP"
"92","3803","0","STRAWBER"
"92","3804","0","COVERED"
"92","3805","0","CHAR-BLU"
"92","3806","0","BLUE-CLA"
"92","3807","0","YLW-BLK"
"92","3808","0","RED-PNK"
"92","3809","0","YEL-ORN"
"92","3810","0","GRY-ORN"
"92","3811","0","BLU-PNK"
"92","3812","0","LBROWN"
"92","3813","0","ornge"
"92","3814","0","MRN-BLK"
"92","3815","0","SLVR-RED"
"92","3816","0","SLVR-BLU"
"92","5130","0","m.blk"
"92","5140","0","aluminum"
"92","5160","0","blk/gry"
"92","5230","0","2-2.4'"
"92","5233","0","mnr"
"92","5342","0","8,6 or 2"
"92","5345","0","54"
"92","5350","0","2011"
"92","5352","0","155"
"92","5354","0","12,6or 3"
"92","5355","0","10s"
"92","5356","0","1"
"92","5357","0","Lithium grey"
"92","5393","0","cl-wht"
"92","5395","0","clr-blu"
"92","5398","0","cl-aqua"
"92","5411","0","burnett"
"92","5414","0","br-wht"
"92","5417","0","brn-irid"
"92","5421","0","blu-ylw"
"92","5446","0","drk blu"
"92","5447","0","ditchbur"
"92","5450","0","devlin"
"92","5466","0","kalkoff"
"92","5481","0","grn-slv"
"92","5491","0","glowdark"
"92","5497","0","fuchsia"
"92","5514","0","mercado"
"92","5515","0","mat grey"
"92","5520","0","lt.blue"
"92","5525","0","pur-pnk"
"92","5607","0","teal-blk"
"92","5618","0","a40"
"92","5619","0","9t"
"92","5620","0","8"
"92","5621","0","7.75"
"92","5623","0","5.25"
"92","5624","0","41"
"92","5627","0","29"
"92","5628","0","28.6"
"92","5629","0","2.35"
"92","5630","0","2.15"
"92","5631","0","19.5"
"92","5632","0","19"
"92","5633","0","18"
"92","5635","0","17.5"
"92","5636","0","16"
"92","5638","0","10"
"92","5639","0","yel-org"
"92","5640","0","xs"
"92","5641","0","xl"
"92","5642","0","wht-slvr"
"92","5643","0","union"
"92","5644","0","trek"
"92","5645","0","small"
"92","5646","0","s"
"92","5647","0","road"
"92","5648","0","pair"
"92","5650","0","mtb"
"92","5651","0","monster"
"92","5652","0","medium"
"92","5653","0","large"
"92","5654","0","l"
"92","5655","0","kv"
"92","5656","0","hub"
"92","5657","0","grey."
"92","5658","0","graphit"
"92","5659","0","coral"
"92","5660","0","."
"92","5662","0","B"
"92","5663","0","AVLANC"
"92","5664","0","AVLAN"
"92","5665","0","ASSO"
"92","5666","0","ASPH"
"92","5667","0","AS"
"92","5668","0","ARMY-GRY"
"92","5669","0","ARMY-BRN"
"92","5670","0","army"
"92","5671","0","ANTHRACI"
"92","5672","0","ALUMINUM"
"92","5673","0","ALU-ICE"
"92","5674","0","abec 9"
"92","5675","0","ABEC 7"
"92","5676","0","ABEC 5"
"92","5677","0","8 PC"
"92","5678","0","710 ML"
"92","5679","0","4 PIECE"
"92","5680","0","3 PK"
"92","5681","0","3 PIECE"
"92","5682","0","3 BIKES"
"92","5683","0","16 PC"
"92","5684","0","12OZ"
"92","5685","0","bk- gry"
"92","5686","0","BERRY"
"92","5687","0","BEIGE"
"92","5688","0","BARRACO"
"92","5689","0","BARRAC"
"92","5690","0","black 1"
"92","5691","0","BK-YL-GN"
"92","5692","0","BK-WT-YL"
"92","5693","0","BK-WT-SI"
"92","5694","0","bk-wht"
"92","5695","0","bk-sl"
"92","5696","0","BK-RED"
"92","5697","0","BK-GY-WT"
"92","5698","0","BL-BLACK"
"92","5699","0","blak"
"92","5700","0","BLACK-WH"
"92","5701","0","BLACK-GR"
"92","5702","0","BLACK/RE"
"92","5703","0","black."
"92","5704","0","BLK GUN"
"92","5705","0","blk grn"
"92","5706","0","BLK- CHA"
"92","5707","0","BLK - GN"
"92","5708","0","blk"
"92","5709","0","BL-CLEAR"
"92","5710","0","BLK SIL"
"92","5711","0","BLK- ORN"
"92","5712","0","BLK ORG"
"92","5713","0","BLK- MAT"
"92","5714","0","blk/blu"
"92","5715","0","BLK."
"92","5716","0","BLK WHT"
"92","5717","0","BLK WD"
"92","5718","0","blk- slv"
"92","5719","0","BLK-GOLD"
"92","5720","0","BLK-CHRO"
"92","5721","0","BLK-CHR"
"92","5722","0","BLK-BRON"
"92","5723","0","blk-blu"
"92","5724","0","blk-blk."
"92","5725","0","BLK-BLK"
"92","5726","0","BLK-BAIG"
"92","5727","0","BLK-ORAN"
"92","5728","0","BLK-JADE"
"92","5729","0","BLK-IRID"
"92","5730","0","blk-gry"
"92","5731","0","BLK-GRN"
"92","5732","0","BLK-GREY"
"92","5733","0","BLK-GR"
"92","5734","0","BLK-RUBY"
"92","5735","0","blk-red"
"92","5736","0","BLK-PUR"
"92","5737","0","BLK-PRIZ"
"92","5738","0","BLK-PRIN"
"92","5739","0","BLK-PINK"
"92","5740","0","BLK-VIOL"
"92","5741","0","BLK-TURQ"
"92","5742","0","BLK-TEL"
"92","5743","0","blk-smok"
"92","5744","0","BLK-SLVR"
"92","5745","0","BLK-SL"
"92","5746","0","blk-slv"
"92","5747","0","blk-sil"
"92","5748","0","BLK-VLT"
"92","5749","0","blu-blu"
"92","5750","0","BLU"
"92","5751","0","BL-SL-WT"
"92","5752","0","BL-MIRRO"
"92","5753","0","BLK-YEL"
"92","5754","0","BLK-WHTE"
"92","5755","0","blk-wht"
"92","5756","0","blk-wh"
"92","5757","0","blu-slv"
"92","5758","0","blu-red"
"92","5759","0","blu-orn"
"92","5760","0","BLU-ORG"
"92","5761","0","BLU-IRID"
"92","5762","0","blue"
"92","5764","0","BLU-XGRY"
"92","5766","0","BRN-GRN"
"92","5767","0","BRN-BLK"
"92","5768","0","brass"
"92","5769","0","BOTTLE"
"92","5770","0","BOLT"
"92","5771","0","BURNETT"
"92","5772","0","BURNET"
"92","5773","0","BUNNY"
"92","5774","0","BR-WHT"
"92","5775","0","BRS"
"92","5776","0","brown"
"92","5777","0","BRONZE"
"92","5778","0","CH"
"92","5779","0","celeste"
"92","5780","0","CASE"
"92","5781","0","CARB-RUB"
"92","5782","0","CARB-PRI"
"92","5783","0","carbon"
"92","5784","0","CARB-BLK"
"92","5785","0","carb"
"92","5786","0","B-W-Y"
"92","5787","0","CLIP RED"
"92","5788","0","CLIMB"
"92","5789","0","clear"
"92","5791","0","CITRUS"
"92","5792","0","chrome"
"92","5793","0","CHRCL"
"92","5794","0","CHOC"
"92","5795","0","CHO- BLK"
"92","5796","0","charcoal"
"92","5797","0","CHA"
"92","5798","0","COP-BLK"
"92","5799","0","COP"
"92","5800","0","COMBO"
"92","5801","0","COLOR TI"
"92","5802","0","COLOR"
"92","5803","0","CL-WHT"
"92","5804","0","CLR-IRID"
"92","5806","0","CLR"
"92","5807","0","d.pink"
"92","5808","0","crim red"
"92","5809","0","CRI RED"
"92","5810","0","CREAM"
"92","5811","0","CRB-IRID"
"92","5812","0","cr.red"
"92","5813","0","CPT AMER"
"92","5814","0","COULOMB"
"92","5815","0","COPPER-"
"92","5816","0","COPPER"
"92","5817","0","COPER"
"92","5818","0","ELE LIME"
"92","5819","0","ELASTOGE"
"92","5820","0","ED BLUE"
"92","5821","0","DVD"
"92","5822","0","DRK BLU"
"92","5824","0","DITCHBU"
"92","5825","0","DISPLAY"
"92","5826","0","DISC-O"
"92","5827","0","DEVLIN"
"92","5828","0","DART"
"92","5829","0","DARKBLUE"
"92","5830","0","DARK GRN"
"92","5831","0","dark blu"
"92","5832","0","FUSC-PUR"
"92","5833","0","FUCHSIA"
"92","5834","0","FRONT"
"92","5835","0","FOOTBALL"
"92","5836","0","FLR-PUR"
"92","5837","0","FLAT GRE"
"92","5838","0","flat blu"
"92","5839","0","FLAT BLK"
"92","5840","0","FLAT BLA"
"92","5841","0","FL BLUE"
"92","5842","0","EYES MIX"
"92","5843","0","GR MARBL"
"92","5844","0","GOLD-SL"
"92","5845","0","GOLD-CHR"
"92","5846","0","GOLD-BLU"
"92","5847","0","gold"
"92","5848","0","GLOSSTAN"
"92","5849","0","glossblk"
"92","5850","0","GLOSS BK"
"92","5851","0","GLOS BLK"
"92","5852","0","GLD-IRID"
"92","5853","0","GIALLO"
"92","5854","0","GEL BLOC"
"92","5855","0","GEL"
"92","5856","0","GANG GRN"
"92","5857","0","GR-SIL"
"92","5858","0","grn-wht"
"92","5859","0","GRN-SLV"
"92","5860","0","GR-NGAM"
"92","5861","0","GRN-BLK"
"92","5862","0","GRN- ORN"
"92","5863","0","grn"
"92","5864","0","grey-blk"
"92","5865","0","grey"
"92","5866","0","GREN"
"92","5867","0","green"
"92","5868","0","GR-BLUE"
"92","5869","0","GRAY- BL"
"92","5870","0","GRAY"
"92","5871","0","gy- blu"
"92","5872","0","gunmetal"
"92","5873","0","GUN MAT"
"92","5874","0","GUM"
"92","5875","0","GRY-VIOL"
"92","5876","0","GRY-NGAL"
"92","5877","0","GRY-JADE"
"92","5878","0","GRY-FIRE"
"92","5879","0","gry-blk"
"92","5880","0","GRY-BLAK"
"92","5882","0","GR-WHT"
"92","5883","0","LBL-GY"
"92","5884","0","L.PINK"
"92","5885","0","KT-DP58"
"92","5886","0","KT-DP48"
"92","5887","0","KOBZA"
"92","5888","0","KALKOFF"
"92","5889","0","jones"
"92","5890","0","JNGL CAM"
"92","5891","0","IRONMAN"
"92","5892","0","HULK"
"92","5893","0","hucke"
"92","5894","0","highblue"
"92","5895","0","HIGH YEL"
"92","5896","0","helo"
"92","5897","0","h.yellow"
"92","5898","0","h.blue"
"92","5899","0","LT.BLUE"
"92","5900","0","LT BLU"
"92","5901","0","LIMITED"
"92","5902","0","limepink"
"92","5903","0","LIME-BLK"
"92","5904","0","LIM- BLU"
"92","5905","0","light blue"
"92","5906","0","LIGHT"
"92","5907","0","LEMONADE"
"92","5908","0","mix"
"92","5909","0","MICRO"
"92","5910","0","METAL-BL"
"92","5911","0","META-BLK"
"92","5912","0","MERCADO"
"92","5913","0","mc- dp"
"92","5915","0","matt blk"
"92","5916","0","MAT GREY"
"92","5917","0","mat blk"
"92","5918","0","MANGAF"
"92","5919","0","M.BLK"
"92","5920","0","M. WHITE"
"92","5921","0","M. BLACK"
"92","5922","0","M"
"92","5923","0","NICKEL"
"92","5924","0","NEUTRAL"
"92","5925","0","nero"
"92","5926","0","neonpink"
"92","5927","0","neon yel"
"92","5928","0","NEON PNK"
"92","5929","0","neon org"
"92","5931","0","NAT BLUE"
"92","5932","0","MULTI MI"
"92","5933","0","multi"
"92","5934","0","MOUSSE"
"92","5935","0","MNR"
"92","5936","0","mixed"
"92","5937","0","PANIC RE"
"92","5938","0","p.blue"
"92","5939","0","p. blue"
"92","5940","0","ORG- BLK"
"92","5941","0","ORG"
"92","5942","0","ORANGE-W"
"92","5943","0","orange"
"92","5944","0","olv gree"
"92","5945","0","oilslick"
"92","5946","0","oil slk"
"92","5947","0","OCN BRZ"
"92","5948","0","NV-NP"
"92","5949","0","NT"
"92","5950","0","nny"
"92","5951","0","nk"
"92","5952","0","NIGHT"
"92","5953","0","PRP-GRN"
"92","5954","0","protec"
"92","5955","0","profile"
"92","5956","0","POLISHED"
"92","5957","0","POLISH"
"92","5958","0","PNK"
"92","5959","0","PLS"
"92","5960","0","PK-PK"
"92","5961","0","PINK-AQU"
"92","5962","0","PINEAPPL"
"92","5963","0","PH"
"92","5964","0","PEWTER"
"92","5965","0","PEW-IRID"
"92","5966","0","perma bl"
"92","5967","0","PER BLUE"
"92","5968","0","PEACH TE"
"92","5969","0","RD-GY-WT"
"92","5970","0","RD"
"92","5971","0","RCR"
"92","5973","0","RAWPOLI"
"92","5974","0","raw poli"
"92","5975","0","raw pol"
"92","5976","0","RAW DIE"
"92","5977","0","raw"
"92","5978","0","RASPBERR"
"92","5979","0","pur-tang"
"92","5981","0","PURPLE"
"92","5982","0","PURPL"
"92","5983","0","pur-fuch"
"92","5984","0","pur-blu"
"92","5985","0","PUR-BLK"
"92","5986","0","PUR"
"92","5987","0","pruple"
"92","5988","0","RED-PURP"
"92","5989","0","red-pink"
"92","5990","0","RED-ORNG"
"92","5991","0","red-org"
"92","5992","0","RED-ORA"
"92","5993","0","red-blk"
"92","5994","0","red/blk"
"92","5996","0","RED SIL"
"92","5997","0","RED GREY"
"92","5998","0","RED- BLU"
"92","5999","0","red"
"92","6000","0","rear"
"92","6001","0","rd-wt-bl"
"92","6002","0","RD-WT"
"92","6003","0","SL-PUR"
"92","6004","0","sliver"
"92","6005","0","slick"
"92","6006","0","slate"
"92","6007","0","SL- WHT"
"92","6008","0","SINGLE"
"92","6009","0","silver"
"92","6010","0","SIL-SIL"
"92","6011","0","SIL-MIRR"
"92","6012","0","SILICIUM"
"92","6013","0","SIL-BERY"
"92","6014","0","SHOWER"
"92","6015","0","SET OF 4"
"92","6016","0","SET"
"92","6017","0","SERIES 2"
"92","6018","0","senior"
"92","6019","0","SAVANEX"
"92","6020","0","SAL"
"92","6021","0","royal"
"92","6022","0","ROLLER"
"92","6023","0","RIS0001"
"92","6024","0","REG"
"92","6025","0","red-wht"
"92","6026","0","red-whit"
"92","6027","0","RED-SIL"
"92","6029","0","tan-blk"
"92","6030","0","TAN"
"92","6031","0","SYN"
"92","6032","0","SUN- ROY"
"92","6033","0","STAND"
"92","6034","0","stainles"
"92","6035","0","SPIDERMA"
"92","6036","0","SOFT"
"92","6037","0","SMOKE-CL"
"92","6038","0","smoke"
"92","6039","0","slvr- bl"
"92","6040","0","SLV-GRY"
"92","6041","0","slv-blu"
"92","6042","0","slv-blk"
"92","6043","0","slv"
"92","6044","0","SLT"
"92","6045","0","SL-SL"
"92","6046","0","WALLET R"
"92","6047","0","W -CLEAT"
"92","6048","0","VP"
"92","6049","0","VORTEX"
"92","6050","0","UVI CITY"
"92","6051","0","urb camo"
"92","6052","0","TUR-SIL"
"92","6053","0","TRIBERRY"
"92","6054","0","TRIBAL"
"92","6055","0","TRAINING"
"92","6056","0","TOR-WHT"
"92","6057","0","T-MOBIL"
"92","6058","0","TIT"
"92","6059","0","TI-SL"
"92","6060","0","THOR"
"92","6061","0","TEL-PNK"
"92","6062","0","TEL-CHR"
"92","6063","0","WH-RED"
"92","6064","0","wh-pink"
"92","6065","0","white"
"92","6066","0","wh-gr-or"
"92","6067","0","WH-GREEN"
"92","6068","0","wh-blue"
"92","6069","0","wh-black"
"92","6070","0","WH"
"92","6071","0","WD GRAIN"
"92","6072","0","W-B"
"92","6073","0","WB"
"92","6074","0","WAX-RED"
"92","6075","0","WHT-ORN"
"92","6076","0","wht-gry"
"92","6077","0","wht-grn"
"92","6078","0","WHTBROWN"
"92","6079","0","wht-blue"
"92","6081","0","wht-blk"
"92","6082","0","WHT-BK"
"92","6083","0","WHT YEL"
"92","6085","0","WHT LILA"
"92","6086","0","WHT BROW"
"92","6087","0","WHT BLK"
"92","6088","0","10 speed"
"92","6089","0","ylw"
"92","6090","0","yl-bk-gy"
"92","6091","0","yellow"
"92","6092","0","yel-blu"
"92","6093","0","yel-blk"
"92","6094","0","yel- blk"
"92","6095","0","YEL"
"92","6096","0","XP CITY"
"92","6097","0","WT-WL-BK"
"92","6098","0","WT-RED"
"92","6099","0","WTH"
"92","6100","0","WT- RD"
"92","6101","0","wt"
"92","6102","0","women"
"92","6103","0","WHT-WOOD"
"92","6104","0","WHT-VIOL"
"92","6105","0","wht-smok"
"92","6106","0","wht-red"
"92","6107","0","WHT-PRIZ"
"92","6108","0","36*22T"
"92","6109","0","2FINS"
"92","6110","0","175MM"
"92","6111","0","13-23T"
"92","6112","0","12-25t"
"92","6113","0","12-23T"
"92","6114","0","12-15T"
"92","6115","0","116links"
"92","6116","0","114LINKS"
"92","6117","0","11-34T"
"92","6118","0","11-32T"
"92","6119","0","11-28T"
"92","6120","0","11-25t"
"92","6121","0","11 - 25t"
"92","6122","0","10PK"
"92","6123","0","bb acb"
"92","6124","0","arsenic"
"92","6125","0","aqu-pas"
"92","6126","0","aqa"
"92","6127","0","aq blu"
"92","6128","0","ACQUA"
"92","6129","0","ac"
"92","6130","0","9 sped"
"92","6131","0","8 SPED"
"92","6132","0","6803race"
"92","6133","0","5BG"
"92","6134","0","BK-DN-CP"
"92","6135","0","bk-blut"
"92","6136","0","BK - RED"
"92","6137","0","BK - GY"
"92","6138","0","big kid"
"92","6139","0","BI"
"92","6140","0","bettyred"
"92","6141","0","bery-blu"
"92","6142","0","ber-blu"
"92","6143","0","beet"
"92","6144","0","bearing"
"92","6145","0","bear"
"92","6146","0","bk-mg"
"92","6147","0","bk-gr-yl"
"92","6148","0","BK-FLASH"
"92","6149","0","bk-fireb"
"92","6150","0","bk-fiery"
"92","6151","0","black ba"
"92","6152","0","bl silic"
"92","6153","0","bl"
"92","6154","0","bk-wt-rd"
"92","6155","0","bk-ss"
"92","6156","0","BK-SP-CH"
"92","6157","0","bk-sl-rd"
"92","6158","0","bkrs"
"92","6159","0","BK-PW-RD"
"92","6160","0","bk-pk"
"92","6161","0","bk-pink"
"92","6162","0","blk-firy"
"92","6163","0","blk-beet"
"92","6164","0","blk-aqu"
"92","6165","0","blk1"
"92","6166","0","blk/slv"
"92","6167","0","blk/rd"
"92","6168","0","BLK/GRY"
"92","6170","0","black-vi"
"92","6171","0","black-bl"
"92","6172","0","BLK-PEW"
"92","6173","0","blk-par"
"92","6174","0","blk-orn"
"92","6175","0","blk-ocea"
"92","6176","0","BLK-NVY"
"92","6177","0","BLK-NRO"
"92","6178","0","BLK-MIS"
"92","6179","0","blk-grap"
"92","6180","0","blk-flas"
"92","6181","0","blk-slt"
"92","6182","0","blk-spl"
"92","6183","0","blk-ston"
"92","6184","0","blk-tide"
"92","6185","0","BLK-TRD"
"92","6186","0","bl-na-wt"
"92","6187","0","bl-or-ct"
"92","6188","0","BL-OR-SL"
"92","6189","0","BL-SL-CO"
"92","6190","0","BLK-PIP"
"92","6191","0","BLK-RIP"
"92","6193","0","blk-pnk"
"92","6194","0","CAMOUF"
"92","6195","0","GRN-ORN"
"92","6196","0","P1`"
"92","6280","0","Lithium grey"
"92","6281","0","2-2.4'"
"92","6282","0","Lithium grey"
"92","6283","0","Lithium grey"
"92","6284","0","matte lithium grey/gloss carbo"
"92","6401","0","Matte Nautical Navy"
"92","6402","0","wave"
"92","6445","0","Matte Nautical Navy"
"92","6446","0","yel-teal"
"92","6452","0","dark gre"
"92","6457","0","blaze"
"92","6458","0","slv-red"
